,,,Future Plant Availability,,,,,,,,,,,,,,,,,,
,,,For:10/13/14  6:38:24   ,,,,,,,,,,,,,,,,,,
,,,Spring 2015         ,,,,,,,,,,,,,,,,,,
OPRPJ038RA,Rep#:  600009,"Bradley, Craig",,,,,,,,,,,,,,,,,,,
Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CA,032121,#1,ERIGERON GLA SEA BREEZE P12076,Erigeron glaucus 'Sea Breeze' P.P. #12076                   ,Sea Breeze Fleabane                                         ,Mid/late interm. flowering,PRN,05,PHI, 4.90 ,-,CAN FULL,     , 10 ,     , 8 ,03/01/15  ,     ,          ,     ,          
CT,40245UT,LittleOne,ERIGERON SCOP SUNNYSIDE UP,                                                            ,                                                            ,Mid/late interm. flowering,PRN,05,, 3.10 ,,,     , 16 ,     , 912 ,04/01/15  , 385 ,06/01/15  ,     ,          
CT,40154RND,Pint ROUND,ERODIUM REICHARDII ALBUM,Erodium reichardii 'Album'                                  ,White Heron's Bill                                          ,Mid/late border flowering,PRN,07,, 2.25 ,,,     , 15 , 482 ,     ,          , 127 ,06/01/15  ,     ,          
CT,40152UT,LittleOne,ERODIUM X BISHOP'S FORM,Erodium variabile 'Bishops Form'                            ,Bishops Form Cranesbill                                     ,Mid/late border flowering,PRN,05,, 3.10 ,,,     , 16 ,     , 944 ,04/01/15  ,     ,          ,     ,          
CT,40153UT,LittleOne,ERODIUM X FLORE PLENO,Erodium x 'Flore Pleno'                                     ,Flore Pleno Heron's Bill                                    ,Mid/late border flowering,PRN,07,, 3.10 ,,,     , 16 ,     , 876 ,04/01/15  ,     ,          ,     ,          
CT,40153RND,Pint ROUND,ERODIUM X FLORE PLENO,Erodium x 'Flore Pleno'                                     ,Flore Pleno Heron's Bill                                    ,Mid/late border flowering,PRN,07,, 2.25 ,,,     , 15 , 377 ,     ,          ,     ,          ,     ,          
CT,40248UT,LittleOne,ERYSIMUM KOTS ORANGE FLAME,                                                            ,                                                            ,Mid spring border flowering,PRN,04,, 3.10 ,,,     , 16 ,     , 870 ,04/01/15  , 53 ,05/15/15  ,     ,          
OR,036182,#2,ESCALLONIA COMPAKTA,Escallonia 'Compakta'                                       ,Compact Escallonia                                          ,Evergreen early flower'g shrub,EVS,07,, 14.50 ,-,"6""H - 10""S", 26 , 5 , 26 ,     ,          ,     ,          ,     ,          
OR,036185,#5,ESCALLONIA COMPAKTA,Escallonia 'Compakta'                                       ,Compact Escallonia                                          ,Evergreen early flower'g shrub,EVS,07,, 22.00 ,-,14''H - 16''S, 16 , 5 , 16 ,     ,          ,     ,          ,     ,          
CA,032505,#5,ESCALLONIA FRADES,Escallonia x exoniensis 'Fradesii'                          ,Pink Princess Escallonia                                    ,Evergreen early flower'g shrub,EVS,07,, 21.00 ,-,"12""H - 14""S",     , 5 ,     , 23 ,03/01/15  ,     ,          ,     ,          
OR,019311,#1,EUO A COLE'S COMPACT,Euonymus alatus 'Cole's Compact'                            ,Cole's Compact Burning Bush                                 ,Euonymus,DCS,04,, 6.25 ,-,"8""H - 8""S",     , 10 , 8 ,     ,          ,     ,          ,     ,          
OR,033601,#1,EUO ALATUS COMPACTUS,Euonymus alatus 'Compactus'                                 ,Dwarf Burning Bush                                          ,Euonymus,DCS,04,, 6.00 ,-,"10""H - 6""S", 43 , 10 , 250 ,     ,          ,     ,          ,     ,          
OR,033602,#2,EUO ALATUS COMPACTUS,Euonymus alatus 'Compactus'                                 ,Dwarf Burning Bush                                          ,Euonymus,DCS,04,, 14.25 ,-,"14""H - 12""S", 10 , 5 , 733 ,     ,          ," 6,582 ",04/15/15  ," 14,883 ",05/15/15  
CT,033603,#3,EUO ALATUS COMPACTUS,Euonymus alatus 'Compactus'                                 ,Dwarf Burning Bush                                          ,Euonymus,DCS,04,, 16.00 ,-,"15""H - 15""S", 156 , 5 , 423 , 423 ,05/01/15  ,     ,          ,     ,          
OR,033605,#5,EUO ALATUS COMPACTUS,Euonymus alatus 'Compactus'                                 ,Dwarf Burning Bush                                          ,Euonymus,DCS,04,, 20.50 ,FALL COLOR,"18""H - 18""S", 162 , 5 , 162 ,     ,          ,     ,          ,     ,          
OR,033651,#1,EUO F CANADALE GOLD,Euonymus fortunei 'Canadale Gold'                           ,Canadale Gold Wintercreeper                                 ,Euonymus,EVS,04,, 7.00 ,-,"8""H - 8""S",     , 10 , 17 ,     ,          ,     ,          ,     ,          
OR,033701,#1,EUO F COLORATUS,Euonymus fortunei 'Coloratus'                               ,Purpleleaf Wintercreeper                                    ,Euonymus,EVS,04,, 6.00 ,-,6''H - 10''S,     , 10 , 56 ,     ,          ," 1,597 ",04/01/15  ," 7,784 ",05/15/15  
GA,033701,#1,EUO F COLORATUS,Euonymus fortunei 'Coloratus'                               ,Purpleleaf Wintercreeper                                    ,Euonymus,EVS,04,, 6.00 ,,"10""S", 114 , 10 ,     , 114 ,04/15/15  ,     ,          ,     ,          
OR,033901,#1,EUO F EMERALD GAIETY,Euonymus fortunei 'Emerald Gaiety'                          ,Emerald Gaiety Wintercreeper                                ,Euonymus,EVS,05,, 6.00 ,-,8''H -8''S, 5 , 10 , 78 ,     ,          ,     ,          ,     ,          
CA,033901,#1,EUO F EMERALD GAIETY,Euonymus fortunei 'Emerald Gaiety'                          ,Emerald Gaiety Wintercreeper                                ,Euonymus,EVS,05,, 6.00 ,-,"6""H - 8""S", 25 , 10 , 285 , 285 ,03/01/15  ,     ,          ,     ,          
OR,033902,#2,EUO F EMERALD GAIETY,Euonymus fortunei 'Emerald Gaiety'                          ,Emerald Gaiety Wintercreeper                                ,Euonymus,EVS,05,, 13.50 ,-,8''H - 12''S, 137 , 5 , 142 ,     ,          ,     ,          ,     ,          
CA,033902,#2,EUO F EMERALD GAIETY,Euonymus fortunei 'Emerald Gaiety'                          ,Emerald Gaiety Wintercreeper                                ,Euonymus,EVS,05,, 13.50 ,-,"8""H - 12""S",     , 5 , 608 , 877 ,03/01/15  ,     ,          ,     ,          
OR,034001,#1,EUO F EMERALD 'N GOLD,Euonymus fortunei 'Emerald 'n Gold'                         ,Emerald 'N Gold Wintercreeper                               ,Euonymus,EVS,05,, 6.00 ,-,8''H - 8''S, 35 , 10 , 215 ,     ,          ,     ,          ,     ,          
OR,034002,#2,EUO F EMERALD 'N GOLD,Euonymus fortunei 'Emerald 'n Gold'                         ,Emerald 'N Gold Wintercreeper                               ,Euonymus,EVS,05,, 13.50 ,-,8''H - 12''S, 37 , 5 , 37 , 37 ,05/01/15  , 1 ,06/01/15  ,     ,          
OR,034302,#2,EUO F GOLDEN PRINCE R,Euonymus fortunei 'Monce'                                   ,Golden Prince®  Wintercreeper,Euonymus,EVS,04,, 13.50 ,-,10''H - 10''S,     , 5 , 26 , 26 ,04/01/15  ,     ,          ,     ,          
OR,034452,#2,EUO F IVORY JADE,Euonymus fortunei 'Ivory Jade'                              ,Ivory Jade Wintercreeper                                    ,Euonymus,EVS,04,, 13.50 ,-,8''H - 12''S, 17 , 5 , 113 , 113 ,06/01/15  ,     ,          ,     ,          
CA,034452,#2,EUO F IVORY JADE,Euonymus fortunei 'Ivory Jade'                              ,Ivory Jade Wintercreeper                                    ,Euonymus,EVS,04,, 13.50 ,-,"6""H - 11""S", 25 , 5 ,     , 35 ,03/15/15  ,     ,          ,     ,          
OR,034501,#1,EUO F MOONSHADOW,Euonymus fortunei 'Moonshadow'                              ,Moonshadow Wintercreeper                                    ,Euonymus,EVS,04,OLD, 7.25 ,-,"4""H - 8""S",     , 10 , 74 ,     ,          ,     ,          ,     ,          
CA,034501,#1,EUO F MOONSHADOW,Euonymus fortunei 'Moonshadow'                              ,Moonshadow Wintercreeper                                    ,Euonymus,EVS,04,OLD, 7.25 ,-,6''H - 8''S, 45 , 10 ,     , 866 ,04/01/15  ,     ,          ,     ,          
OR,034502,#2,EUO F MOONSHADOW,Euonymus fortunei 'Moonshadow'                              ,Moonshadow Wintercreeper                                    ,Euonymus,EVS,04,OLD, 14.50 ,-,6''H - 12''S, 11 , 5 , 11 ,     ,          ,     ,          ,     ,          
CA,034502,#2,EUO F MOONSHADOW,Euonymus fortunei 'Moonshadow'                              ,Moonshadow Wintercreeper                                    ,Euonymus,EVS,04,OLD, 14.00 ,-,"6""H - 12""S", 60 , 5 ,     , 742 ,03/15/15  ,     ,          ,     ,          
CT,034502,#2,EUO F MOONSHADOW,Euonymus fortunei 'Moonshadow'                              ,Moonshadow Wintercreeper                                    ,Euonymus,EVS,04,OLD, 13.00 ,-,"6""H - 12""S", 68 , 5 ,     , 68 ,04/15/15  ,     ,          ,     ,          
OR,019202,#2,EUO F SUNRISE PP12341,Euonymus fortunei 'Sunrise' P.P. # 12341                    ,Sunrise Wintercreeper                                       ,Euonymus,EVS,04,CPC, 14.00 ,-,10''H - 10''S, 28 , 5 , 2 , 28 ,05/01/15  ,     ,          ,     ,          
CA,034802,#2,EUO J AUREO MARGINATUS,Euonymus japonicus 'Aureo-marginatus'                       ,Golden Euonymus                                             ,Euonymus,EVS,06,, 14.00 ,-,"10""H - 10""S", 39 , 5 ,     , 39 ,05/01/15  ,     ,          ,     ,          
CA,034805,#5,EUO J AUREO MARGINATUS,Euonymus japonicus 'Aureo-marginatus'                       ,Golden Euonymus                                             ,Euonymus,EVS,06,, 20.50 ,-,"15""H - 15""S", 4 , 5 ,     , 4 ,04/01/15  ,     ,          ,     ,          
CA,034901,#1,EUO J AUREOVARIEGATUS,Euonymus japonicus 'Aureovariegatus'                        ,Gold Spot Euonymus                                          ,Euonymus,EVS,06,, 7.00 ,-,"8""H - 8""S", 20 , 10 ,     , 307 ,04/01/15  ,     ,          ,     ,          
CA,034902,#2,EUO J AUREOVARIEGATUS,Euonymus japonicus 'Aureovariegatus'                        ,Gold Spot Euonymus                                          ,Euonymus,EVS,06,, 14.00 ,-,"10""H - 10""S", 24 , 5 , 25 , 25 ,03/01/15  , 881 ,05/15/15  ,     ,          
CA,034905,#5,EUO J AUREOVARIEGATUS,Euonymus japonicus 'Aureovariegatus'                        ,Gold Spot Euonymus                                          ,Euonymus,EVS,06,, 20.50 ,-,"18""H - 15""S", 43 , 5 ,     , 43 ,04/01/15  ,     ,          ,     ,          
CA,033665,#5,EUO J CHOLLIPO,Euonymus japonicus 'Chollipo'                               ,Chollipo Euonymus                                           ,Euonymus,EVS,06,, 20.50 ,-,"15""H - 15""S", 49 , 5 ,     , 49 ,04/01/15  ,     ,          ,     ,          
CA,035001,#1,EUO J GRANDIFOLIUS,Euonymus japonicus 'Grandifolius'                           ,Japanese Euonymus                                           ,Euonymus,EVS,06,, 6.00 ,-,"8""H - 8""S",     , 10 , 82 , 82 ,02/01/15  ," 2,056 ",05/15/15  ,     ,          
CA,035005,#5,EUO J GRANDIFOLIUS,Euonymus japonicus 'Grandifolius'                           ,Japanese Euonymus                                           ,Euonymus,EVS,06,, 19.75 ,-,"15""H - 15""S",     , 5 , 1 ,     ,          ,     ,          ,     ,          
CA,035051,#1,EUO J GREEN SPIRE,Euonymus japonicus 'Green Spire'                            ,Green Spire Euonymus                                        ,Euonymus,EVS,06,, 6.00 ,-,"8""H - 8""S", 9 , 10 , 9 ,     ,          ,     ,          ,     ,          
CA,035052,#2,EUO J GREEN SPIRE,Euonymus japonicus 'Green Spire'                            ,Green Spire Euonymus                                        ,Euonymus,EVS,06,, 13.50 ,-,"15""H - 10""S", 12 , 5 , 12 ,     ,          , 44 ,05/15/15  ,     ,          
GA,035052,#2,EUO J GREEN SPIRE,Euonymus japonicus 'Green Spire'                            ,Green Spire Euonymus                                        ,Euonymus,EVS,06,, 13.50 ,,, 50 , 5 ,     ," 1,130 ",05/15/15  ,     ,          ,     ,          
CA,035055,#5,EUO J GREEN SPIRE,Euonymus japonicus 'Green Spire'                            ,Green Spire Euonymus                                        ,Euonymus,EVS,06,, 19.75 ,-,"18""H - 15""S", 39 , 5 , 39 ,     ,          ,     ,          ,     ,          
CA,035251,#1,EUO J MICRO SILVER PRINCESS TM,Euonymus japonicus 'Moness'                                 ,Silver Princess™  Boxleaf Euonymus,Euonymus,EVS,06,, 7.50 ,-,"8""H - 8""S", 41 , 10 , 41 , 41 ,04/15/15  ,     ,          ,     ,          
CA,035252,#2,EUO J MICRO SILVER PRINCESS TM,Euonymus japonicus 'Moness'                                 ,Silver Princess™  Boxleaf Euonymus,Euonymus,EVS,06,, 14.50 ,-,"8""H - 9""S", 34 , 5 ,     , 34 ,04/15/15  ,     ,          ,     ,          
CA,035121,#1,EUO J MICRO SUNNY DELIGHT R,Euonymus japonicus var. microphyllus 'Moncliff'             ,Sunny Delight®  Boxleaf Euonymus,Euonymus,EVS,06,, 7.50 ,-,"4""H - 8""S", 8 , 10 , 18 , 18 ,03/01/15  ,     ,          ,     ,          
CA,035122,#2,EUO J MICRO SUNNY DELIGHT R,Euonymus japonicus var. microphyllus 'Moncliff'             ,Sunny Delight®  Boxleaf Euonymus,Euonymus,EVS,06,, 14.50 ,-,"6""H - 10""S", 48 , 5 , 48 , 48 ,04/15/15  ,     ,          ,     ,          
CA,035151,#1,EUO J MICRO VARIEGATUS,Euonymus japonicus 'Microphyllus Variegatus'                ,Variegated Boxleaf Euonymus                                 ,Euonymus,EVS,06,, 6.00 ,-,"6""H - 8""S", 14 , 10 , 14 ,     ,          ,     ,          ,     ,          
CA,035101,#1,EUO J MICROPHYLLUS,Euonymus japonicus 'Microphyllus'                           ,Boxleaf Euonymus                                            ,Euonymus,EVS,06,, 6.00 ,-,"6""H - 8""S",     , 10 , 31 ,     ,          ," 3,667 ",05/15/15  ,     ,          
CA,035102,#2,EUO J MICROPHYLLUS,Euonymus japonicus 'Microphyllus'                           ,Boxleaf Euonymus                                            ,Euonymus,EVS,06,, 13.50 ,-,"6""H - 12""S", 44 , 5 , 44 , 44 ,04/15/15  ,     ,          ,     ,          
CA,035201,#1,EUO J SILVER KING,Euonymus japonicus 'Silver King'                            ,Silver King Euonymus                                        ,Euonymus,EVS,06,, 6.00 ,-,"10""H - 8""S", 35 , 10 ,     , 668 ,04/01/15  ," 3,932 ",05/15/15  ,     ,          
CA,035202,#2,EUO J SILVER KING,Euonymus japonicus 'Silver King'                            ,Silver King Euonymus                                        ,Euonymus,EVS,06,, 13.50 ,-,"12""H - 12""S", 5 , 5 ,     , 5 ,03/01/15  ,     ,          ,     ,          
CA,035205,#5,EUO J SILVER KING,Euonymus japonicus 'Silver King'                            ,Silver King Euonymus                                        ,Euonymus,EVS,06,, 20.50 ,-,"15""H - 15""S", 96 , 5 ,     , 96 ,04/01/15  , 724 ,06/15/15  ,     ,          
CA,035205CN,#5 CONE,EUO J SILVER KING,Euonymus japonicus 'Silver King'                            ,Silver King Euonymus                                        ,Euonymus,EVS,06,, 41.50 ,,, 5 ,     ,     , 5 ,04/01/15  ,     ,          ,     ,          
CA,035205ES,#5 ESPALIER,EUO J SILVER KING,Euonymus japonicus 'Silver King'                            ,Silver King Euonymus                                        ,Euonymus,EVS,06,, 51.00 ,-,"36""H - 42""S", 5 , 2 ,     , 5 ,04/01/15  ,     ,          ,     ,          
CA,035401,#1,EUO KIA MANHATTAN,Euonymus kiautschovicus 'Manhattan'                         ,Manhattan Euonymus                                          ,Euonymus,EVS,05,, 6.00 ,-,"8""H - 10""S",     , 10 ,     , 75 ,03/01/15  ,     ,          ,     ,          
CA,035402,#2,EUO KIA MANHATTAN,Euonymus kiautschovicus 'Manhattan'                         ,Manhattan Euonymus                                          ,Euonymus,EVS,05,, 13.50 ,-,"10""H - 12""S", 1 , 5 ,     , 1 ,04/01/15  , 869 ,04/15/15  , 869 ,05/15/15  
CA,035405,#5,EUO KIA MANHATTAN,Euonymus kiautschovicus 'Manhattan'                         ,Manhattan Euonymus                                          ,Euonymus,EVS,05,, 19.75 ,-,"12""H - 15""S", 10 , 5 , 10 , 10 ,03/01/15  ,     ,          ,     ,          
GA,035405,#5,EUO KIA MANHATTAN,Euonymus kiautschovicus 'Manhattan'                         ,Manhattan Euonymus                                          ,Euonymus,EVS,05,, 19.75 ,,"15""H - 15""S", 87 , 5 ,     , 87 ,04/15/15  ,     ,          ,     ,          
CA,035405ES,#5 ESPALIER,EUO KIA MANHATTAN,Euonymus kiautschovicus 'Manhattan'                         ,Manhattan Euonymus                                          ,Euonymus,EVS,05,, 51.00 ,-,3/4 ES, 7 , 2 ,     , 7 ,04/01/15  ," 1,530 ",05/15/15  ,     ,          
CT,402502,#2,EUPATORIUM MAC BABY JOE,"Eupatorium purpureum 'Baby Joe' P.P.#20,320                 ",Baby Joe Dwarf Pye Weed                                     ,Mid/late tall flowering,PRN,04,, 10.50 ,,,     , 5 ,     , 256 ,06/15/15  ,     ,          ,     ,          
OR,035855,#5,FAGUS SYL PURPLE FOUNTAIN,Fagus sylvatica 'Purple Fountain'                           ,Purple Fountain Beech                                       ,Ornamental tree,TRE,04,, 43.50 ,-,"66""H - 14""S", 15 , 5 , 172 ,     ,          ,     ,          ,     ,          
OR,035795,#5,FAGUS SYL RIVERSII,Fagus sylvatica 'Riversii'                                  ,River's Purple European Beech                               ,Ornamental tree,TRE,04,, 43.50 ,-,"56""H",     , 5 , 25 ,     ,          ,     ,          ,     ,          
OR,020515,#5,FAGUS SYL ROHAN OBELISK(RED OB,Fagus sylvatica 'Red Obelisk'                               ,Red Obelisk European Beech                                  ,Ornamental tree,TRE,04,, 43.50 ,-,"60""H", 5 , 5 , 5 ,     ,          , 462 ,12/31/14  ,     ,          
OR,035785,#5,FAGUS SYL TRICOLOR,Fagus sylvatica 'Tricolor'                                  ,Tricolor European Beech                                     ,Ornamental tree,TRE,04,, 43.50 ,-,"48""H", 3 , 5 , 3 ,     ,          , 484 ,05/15/15  ,     ,          
GA,005011,#1,FERN-ADIANTUM HISPIDULUM,Adiantum hispidulum                                         ,Rosy Australian Maidenhair Fern                             ,Fern,FRN,07,, 6.25 ,,CAN FULL, 10 , 10 ,     , 10 ,05/15/15  , 544 ,06/01/15  ,     ,          
