,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Rep Allocation,,,,,,,,,,,,,,,,,
Branch,Item,Description,Category,"Click to
Edit","Ending
06/30/2014",Orders,Shipped,Remaining,"Allocation Avail
For Now Order","Open Avail
Now",Next Ready,"Open Avail
Season","Price
2014",History,Forecast,,
160000,065225,PIERIS TAIWAN PRELUDE,EVS,+,31,-,-,31,-,-,4/1/2014,-,$23.75 ,-,-,,
160000,065215,PIERIS X BROUWER'S BEAUTY,EVS,+,1,1,-,-,-,-,,-,$23.75 ,-,-,,
160000,065082,PIERIS X FOREST FLAME,EVS,+,1,1,-,-,-,-,5/1/2014,-,$15.50 ,10,-,,
160000,065085,PIERIS X FOREST FLAME,EVS,+,4,4,-,-,-,-,,-,$23.75 ,5,-,,
160000,065425,PINUS CEM SILVER WHISPERS TM,CON,+,5,-,-,5,5,15,,15,$38.00 ,-,-,,
160000,06542M,PINUS CEM SILVER WHISPERS TM,CON,+,7,-,-,7,7,-,,-,$75.00 ,-,-,,
160000,065451,PINUS MUGO PUMILIO,CON,+,50,-,-,50,50,"2,686",,"2,686",$7.25 ,10,-,,
160000,065452,PINUS MUGO PUMILIO,CON,+,25,5,-,20,20,3,5/15/2014,3,$16.50 ,-,-,,
160000,065453,PINUS MUGO PUMILIO,CON,+,25,-,-,25,25,-,,-,$20.00 ,10,-,,
160000,065455,PINUS MUGO PUMILIO,CON,+,51,35,-,16,16,-,,-,$21.75 ,65,-,,
160000,065455NT,PINUS MUGO PUMILIO,CON,+,16,15,-,1,1,-,,-,$24.00 ,15,-,,
160000,065455PT,PINUS MUGO PUMILIO,CON,+,7,-,-,7,7,11,,11,$60.00 ,3,-,,
160000,06545M,PINUS MUGO PUMILIO,CON,+,8,8,-,-,-,-,,-,$44.00 ,26,-,,
160000,06545MNT,PINUS MUGO PUMILIO,CON,+,5,5,-,-,-,-,,-,$44.00 ,5,-,,
160000,019415,PINUS NIGRA OREGON GREEN,CON,+,5,-,-,5,5,-,5/15/2014,-,$39.00 ,5,-,,
160000,046425,PINUS PARVIFLORA GLAUCA NANA,CON,+,0,-,-,-,-,-,5/1/2014,-,$39.00 ,5,-,,
160000,065495PT,PINUS STROBUS NANA,CON,+,8,4,-,4,4,-,,-,$60.00 ,2,-,,
160000,065535,PINUS SYL GLAUCA NANA,CON,+,5,-,-,5,5,-,,-,$39.00 ,-,-,,
160000,065535PP,PINUS SYL GLAUCA NANA,CON,+,2,2,-,-,-,-,,-,$60.00 ,4,-,,
170000,066371,PLUMBAGO ROYAL CAPE R,EVS,+,105,90,-,15,15,"1,219",4/1/2014,"1,219",$6.50 ,60,-,,
550000,066371,PLUMBAGO ROYAL CAPE R,EVS,+,"1,066",395,-,671,671,67,,67,$6.50 ,423,-,,
170000,066372ST,PLUMBAGO ROYAL CAPE R,EVS,+,39,39,-,-,-,-,3/15/2014,-,$16.50 ,40,-,,
170000,066375,PLUMBAGO ROYAL CAPE R,EVS,+,525,253,-,272,272,8,,8,$20.50 ,495,-,,
550000,066375,PLUMBAGO ROYAL CAPE R,EVS,+,271,271,-,-,-,-,4/1/2014,124,$20.50 ,115,-,,
170000,066375PT,PLUMBAGO ROYAL CAPE R,EVS,+,88,39,-,49,-,-,3/15/2014,71,$38.50 ,47,-,,
550000,066375PT,PLUMBAGO ROYAL CAPE R,EVS,+,200,78,-,122,98,-,4/1/2014,-,$38.50 ,81,-,,
170000,066375ST,PLUMBAGO ROYAL CAPE R,EVS,+,47,31,-,16,-,-,3/15/2014,134,$27.00 ,35,-,,
550000,066361,PLUMBAGO WHITE CAPE R PP13953,EVS,+,399,147,-,252,-,-,3/15/2014,-,$6.50 ,-,-,,
170000,066451ST,PODOCARPUS MACROPHYLLUS,TRE,+,10,-,-,10,10,-,,-,$8.00 ,-,-,,
170000,066455ST,PODOCARPUS MACROPHYLLUS,TRE,+,4,-,-,4,-,-,5/1/2014,-,$22.00 ,2,-,,
170000,066601,POLYGONUM AUBERTII,VIN,+,9,-,-,9,9,107,,107,$7.50 ,10,-,,
170000,066605,POLYGONUM AUBERTII,VIN,+,3,-,-,3,3,-,,-,$22.25 ,-,-,,
160000,066691,POTENTILLA ABBOTSWOOD,DCS,+,15,-,-,15,15,-,,-,$5.75 ,-,-,,
160000,066692,POTENTILLA ABBOTSWOOD,DCS,+,35,-,-,35,35,"1,150",,"1,150",$12.50 ,35,-,,
160000,066782,POTENTILLA FROSTY R P10987,DCS,+,5,-,-,5,5,6,,6,$12.50 ,-,-,,
160000,066681,POTENTILLA GOLDFINGER,DCS,+,9,-,-,9,9,122,,122,$5.75 ,-,-,,
160000,066682,POTENTILLA GOLDFINGER,DCS,+,5,-,-,5,5,954,,954,$12.50 ,-,-,,
160000,086651,POTENTILLA PINK BEAUTY P9874,DCS,+,15,-,-,15,15,135,,135,$6.25 ,-,-,,
160000,086652,POTENTILLA PINK BEAUTY P9874,DCS,+,15,-,-,15,15,801,,801,$13.00 ,-,-,,
160000,066771,POTENTILLA RED ACE,DCS,+,430,-,-,430,430,-,,-,$5.75 ,-,-,,
160000,066741,POTENTILLA SUNSET,DCS,+,15,-,-,15,15,-,,-,$5.75 ,-,-,,
160000,067152,PRUNUS LAUR OTTO LUYKEN,EVS,+,60,10,-,50,50,"2,622",,"2,622",$13.25 ,45,-,,
160000,067155,PRUNUS LAUR OTTO LUYKEN,EVS,+,139,90,-,49,49,-,6/1/2014,-,$18.50 ,250,-,,
160000,067157,PRUNUS LAUR OTTO LUYKEN,EVS,+,8,-,-,8,8,-,,-,$40.00 ,2,-,,
160000,067175,PRUNUS LAUR SCHIPKAENSIS,EVS,+,71,50,-,21,21,-,,-,$21.75 ,285,-,,
160000,067177,PRUNUS LAUR SCHIPKAENSIS,EVS,+,44,44,-,-,-,-,,-,$40.00 ,297,-,,
160000,06695M,PRUNUS PEN PLENO ROSEA,TRE,+,6,-,-,6,6,-,,-,$99.00 ,-,-,,
160000,066945,PRUNUS SER MOUNT FUJI,TRE,+,5,-,-,5,-,-,5/1/2014,-,$38.00 ,-,-,,
170000,066872,PRUNUS X CISTENA,DCS,+,17,-,-,17,-,-,4/1/2014,54,$13.75 ,-,-,,
170000,066875,PRUNUS X CISTENA,DCS,+,9,-,-,9,-,-,4/15/2014,150,$19.50 ,-,-,,
170000,06128MT,PRUNUS X LAPINS CHERRY,TRE,+,2,2,-,-,-,57,,57,$45.00 ,2,-,,
170000,05996MT,PRUNUS X SANTA ROSA PLUM,TRE,+,2,2,-,-,-,49,,49,$45.00 ,2,-,,
170000,06141MT,PRUNUS X STELLA CHERRY,TRE,+,4,-,-,4,4,-,,-,$45.00 ,5,-,,
160000,011061,PULMONARIA RASP SPLASH PP12138,PRN,+,10,-,-,10,10,-,,-,$6.00 ,-,-,,
160000,035611,PULMONARIA TREVI FOUNTN P13047,PRN,+,10,-,-,10,10,30,,30,$6.00 ,-,-,,
170000,068015,PUNICA GR SMITH ANGLRD PP16578,DCS,+,5,-,-,5,5,"2,510",,"2,510",$26.50 ,-,-,,
170000,067451,PUNICA GRAN WONDERFUL,DCS,+,10,-,-,10,10,989,4/1/2014,"1,080",$8.00 ,-,-,,
170000,067401,PUNICA GRANATUM NANA,DCS,+,10,-,-,10,10,"1,798",4/1/2014,"1,798",$7.50 ,-,-,,
170000,067705,PYRACANTHA ANG YUKON BELLE R,EVS,+,6,6,-,-,-,-,,-,$20.50 ,10,-,,
170000,067705DE,PYRACANTHA ANG YUKON BELLE R,EVS,+,2,2,-,-,-,-,4/15/2014,-,$52.00 ,2,-,,
170000,067705ES,PYRACANTHA ANG YUKON BELLE R,EVS,+,11,10,-,1,-,-,4/1/2014,-,$48.00 ,32,-,,
170000,067705ST,PYRACANTHA ANG YUKON BELLE R,EVS,+,4,-,-,4,4,-,,-,$25.00 ,5,-,,
170000,068501ST,PYRACANTHA X MOHAVE,EVS,+,12,-,-,12,12,-,,-,$7.00 ,10,-,,
170000,068505,PYRACANTHA X MOHAVE,EVS,+,5,-,-,5,5,-,,-,$20.50 ,-,-,,
170000,068505ES,PYRACANTHA X MOHAVE,EVS,+,2,-,-,2,-,-,3/15/2014,-,$48.00 ,7,-,,
170000,069155,PYRUS CALL BRADFORD,TRE,+,5,-,-,5,5,-,,-,$31.00 ,-,-,,
170000,06149MT,PYRUS X BARTLETT PEAR,TRE,+,5,5,-,-,-,54,,54,$50.00 ,2,-,,
170000,06146MT,PYRUS X BEURRE D'ANJOU PEAR,TRE,+,7,6,-,1,1,196,,196,$50.00 ,2,-,,
160000,009805,RHOD (H-1) P.J.M.,RHO,+,5,-,-,5,5,-,,-,$24.75 ,-,-,,
160000,009972,RHOD (H-1) PURPLE GEM,RHO,+,4,-,-,4,4,-,,-,$16.50 ,15,-,,
160000,010052,RHOD (H-1) RAMAPO,RHO,+,9,9,-,-,-,-,,-,$16.50 ,12,-,,
160000,010055,RHOD (H-1) RAMAPO,RHO,+,18,18,-,-,-,-,,-,$24.75 ,20,-,,
160000,019772,RHOD (H-1) RTR HOOPLA,RHO,+,12,12,-,-,-,-,,-,$17.00 ,5,-,,
160000,019775,RHOD (H-1) RTR HOOPLA,RHO,+,24,11,-,13,13,-,,-,$25.75 ,3,-,,
160000,019792,RHOD (H-1) RTR HUSKYMANIA,RHO,+,4,4,-,-,-,-,,-,$17.00 ,-,-,,
160000,020195,RHOD (H-1) RTR MARCH MADNESS,RHO,+,14,11,-,3,3,-,,-,$25.75 ,-,-,,
160000,019742,RHOD (H-1) RTR SLAM DUNK,RHO,+,31,-,-,31,31,13,,13,$17.00 ,5,-,,
160000,019745,RHOD (H-1) RTR SLAM DUNK,RHO,+,23,6,-,17,17,20,,20,$25.75 ,18,-,,
170000,069332PT,ROSA AUTUMN SUNBLAZE R P9652,ROS,+,25,-,-,25,25,-,4/1/2014,-,$24.00 ,-,-,,
170000,071652PT,ROSA BRIDAL SUNBLAZE R P10002,ROS,+,24,-,-,24,-,-,4/1/2014,-,$24.00 ,5,-,,
550000,036292,ROSA FLWR CAR R AMBER PPAF,ROS,+,242,-,-,242,-,-,3/1/2014,"1,674",$14.75 ,5,-,,
550000,036292L,ROSA FLWR CAR R AMBER PPAF,ROS,+,11,-,-,11,-,-,3/1/2014,-,$13.75 ,-,-,,
170000,036295PT,ROSA FLWR CAR R AMBER PPAF,ROS,+,75,14,-,61,61,804,4/1/2014,804,$36.00 ,10,-,,
160000,069292,ROSA FLWR CAR R APLBLSM P10239,ROS,+,7,-,-,7,7,287,,287,$14.75 ,-,-,,
170000,069292,ROSA FLWR CAR R APLBLSM P10239,ROS,+,99,-,-,99,99,162,5/1/2014,162,$14.75 ,-,-,,
160000,078182,ROSA FLWR CAR R CORAL PP14441,ROS,+,22,-,-,22,22,-,,-,$14.75 ,-,-,,
170000,078182,ROSA FLWR CAR R CORAL PP14441,ROS,+,115,10,-,105,-,-,4/1/2014,-,$14.75 ,20,-,,
160000,069782,ROSA FLWR CAR R PINK,ROS,+,71,-,-,71,71,396,5/1/2014,396,$14.75 ,-,-,,
170000,069782,ROSA FLWR CAR R PINK,ROS,+,400,30,-,370,370,534,5/1/2014,534,$14.75 ,65,-,,
170000,069785PT,ROSA FLWR CAR R PINK,ROS,+,63,52,-,11,11,496,4/1/2014,976,$36.00 ,70,-,,
170000,079572,ROSA FLWR CAR R PNK SPLSH PPAF,ROS,+,212,-,-,212,212,"1,180",,"1,180",$14.75 ,20,-,,
170000,036382,ROSA FLWR CAR R PNK SUP P16276,ROS,+,19,-,-,19,19,585,4/1/2014,"1,223",$14.75 ,-,-,,
550000,036382,ROSA FLWR CAR R PNK SUP P16276,ROS,+,243,-,-,243,-,-,4/1/2014,-,$14.75 ,85,-,,
170000,036382L,ROSA FLWR CAR R PNK SUP P16276,ROS,+,5,-,-,5,5,818,5/1/2014,818,$13.75 ,-,-,,
170000,036385PT,ROSA FLWR CAR R PNK SUP P16276,ROS,+,54,10,-,44,44,419,4/1/2014,419,$36.00 ,18,-,,
170000,071602,ROSA FLWR CAR R RED P11308,ROS,+,125,-,-,125,125,-,4/1/2014,-,$14.75 ,30,-,,
550000,071602,ROSA FLWR CAR R RED P11308,ROS,+,169,-,-,169,-,-,4/1/2014,143,$14.75 ,-,-,,
170000,071605PT,ROSA FLWR CAR R RED P11308,ROS,+,27,27,-,-,-,538,4/1/2014,538,$36.00 ,34,-,,
170000,036312,ROSA FLWR CAR R SCARLET P17373,ROS,+,15,10,-,5,5,-,4/1/2014,-,$14.75 ,-,-,,
550000,036312,ROSA FLWR CAR R SCARLET P17373,ROS,+,333,-,-,333,-,-,3/1/2014,-,$14.75 ,200,-,,
170000,036315PT,ROSA FLWR CAR R SCARLET P17373,ROS,+,50,2,-,48,48,826,4/1/2014,977,$36.00 ,-,-,,
160000,070212,ROSA FLWR CAR R WHITE P9573,ROS,+,48,-,-,48,48,592,,592,$14.75 ,6,-,,
170000,070212,ROSA FLWR CAR R WHITE P9573,ROS,+,500,65,-,435,435,"7,872",4/1/2014,"7,872",$14.75 ,190,-,,
170000,070215PT,ROSA FLWR CAR R WHITE P9573,ROS,+,123,64,-,59,59,54,4/1/2014,54,$36.00 ,84,-,,
170000,018242,ROSA FLWR CAR R YELLOW PP13869,ROS,+,300,-,-,300,300,"2,383",4/1/2014,"2,383",$14.75 ,70,-,,
170000,018245PT,ROSA FLWR CAR R YELLOW PP13869,ROS,+,74,12,-,62,62,273,4/1/2014,294,$36.00 ,27,-,,
170000,069382PT,ROSA GOLDEN SUNBLAZE R P8493,ROS,+,24,-,-,24,-,-,4/1/2014,1,$24.00 ,5,-,,
170000,077482S,ROSA HOME RUN R PINK PPAF,ROS,+,42,-,-,42,42,717,,717,$15.50 ,-,-,,
170000,077492S,ROSA HOME RUN R RED PP18552,ROS,+,18,-,-,18,18,253,,253,$15.50 ,-,-,,
550000,042825,ROSA KNCK OUT R DBL PNK P18507,ROS,+,148,70,-,78,-,-,3/1/2014,-,$18.50 ,232,-,,
170000,042825PT,ROSA KNCK OUT R DBL PNK P18507,ROS,+,17,15,-,2,2,26,4/1/2014,603,$36.00 ,7,-,,
550000,042825PT,ROSA KNCK OUT R DBL PNK P18507,ROS,+,73,27,-,46,-,-,4/15/2014,-,$36.00 ,20,-,,
550000,030902S,ROSA KNCK OUT R DBL RD P16202,ROS,+,150,-,-,150,-,-,3/1/2014,"14,719",$15.00 ,-,-,,
170000,030905,ROSA KNCK OUT R DBL RD P16202,ROS,+,10,-,-,10,10,-,4/1/2014,-,$18.50 ,-,-,,
550000,030905,ROSA KNCK OUT R DBL RD P16202,ROS,+,141,80,-,61,-,-,3/1/2014,-,$18.50 ,130,-,,
170000,030905PT,ROSA KNCK OUT R DBL RD P16202,ROS,+,25,13,-,12,12,-,4/1/2014,-,$36.00 ,7,-,,
550000,030905PT,ROSA KNCK OUT R DBL RD P16202,ROS,+,80,46,-,34,-,-,4/15/2014,-,$36.00 ,27,-,,
170000,011625,ROSA KNCK OUT R P11836 (RED),ROS,+,10,-,-,10,10,14,4/1/2014,14,$18.50 ,-,-,,
550000,011625,ROSA KNCK OUT R P11836 (RED),ROS,+,266,-,-,266,-,-,3/15/2014,"1,402",$18.50 ,237,-,,
170000,011625PT,ROSA KNCK OUT R P11836 (RED),ROS,+,24,3,-,21,21,207,4/1/2014,207,$36.00 ,18,-,,
550000,011625PT,ROSA KNCK OUT R P11836 (RED),ROS,+,72,38,-,34,-,-,4/15/2014,338,$36.00 ,70,-,,
550000,022155,ROSA KNCK OUT R P15070 (PINK),ROS,+,125,-,-,125,-,-,3/1/2014,"1,487",$18.50 ,27,-,,
170000,022155PT,ROSA KNCK OUT R P15070 (PINK),ROS,+,40,10,-,30,30,-,4/1/2014,-,$36.00 ,45,-,,
550000,022155PT,ROSA KNCK OUT R P15070 (PINK),ROS,+,70,20,-,50,-,-,4/15/2014,240,$36.00 ,21,-,,
550000,023785,ROSA KNOCK OUT R BLSHNG P14700,ROS,+,14,-,-,14,-,-,4/1/2014,-,$18.50 ,-,-,,
170000,028762PT,ROSA LAVENDER SUNBLAZ R P11025,ROS,+,20,-,-,20,-,-,4/1/2014,-,$24.00 ,-,-,,
170000,074962S,ROSA OSO EASY R CHERRYPIE PPAF,ROS,+,50,-,-,50,50,"1,989",,"1,989",$15.50 ,6,-,,
550000,075002S,ROSA OSO EASY R HONEY BUN PPAF,ROS,+,31,-,-,31,-,-,5/1/2014,51,$15.50 ,-,-,,
170000,080722S,ROSA OSO EASY R MNGO SALSA PAF,ROS,+,26,-,-,26,26,257,4/1/2014,257,$15.50 ,6,-,,
160000,074982S,ROSA OSO EASY R PAPRIKA PPAF,ROS,+,5,-,-,5,5,16,,16,$15.50 ,10,-,,
170000,074982S,ROSA OSO EASY R PAPRIKA PPAF,ROS,+,16,-,-,16,16,368,,368,$15.50 ,16,-,,
170000,080732S,ROSA OSO EASY R STBY CR P20601,ROS,+,20,-,-,20,20,"1,287",4/1/2014,"1,343",$15.50 ,10,-,,
160000,074972S,ROSA OSO HPY TM CNDY OH!P20471,ROS,+,37,-,-,37,37,374,,374,$15.50 ,10,-,,
170000,037822PT,ROSA RAINBOW SUNBLAZE R P17481,ROS,+,5,-,-,5,-,-,4/1/2014,2,$24.00 ,-,-,,
170000,071322PT,ROSA RED SUNBLAZE R P7021,ROS,+,19,-,-,19,19,-,4/1/2014,-,$24.00 ,5,-,,
170000,079892PT,ROSA SALMON SUNBLAZE R P10015,ROS,+,9,-,-,9,-,-,4/1/2014,-,$24.00 ,5,-,,
170000,082275ST,ROSA-CL-CANDY LAND PPAF,ROS,+,15,5,-,10,10,406,5/1/2014,587,$26.00 ,-,-,,
170000,090795ST,ROSA-CL-CECILE BRUNNER,ROS,+,15,-,-,15,15,9,,9,$22.00 ,-,-,,
170000,037125ST,ROSA-CL-CRIMSON SKY TM PP18564,ROS,+,20,-,-,20,-,-,4/1/2014,26,$26.00 ,5,-,,
170000,051105ST,ROSA-CL-EDEN CLIMBER R,ROS,+,21,5,-,16,16,-,5/1/2014,-,$26.00 ,5,-,,
170000,051095ST,ROSA-CL-GARDEN SUN TM PPAF,ROS,+,25,-,-,25,25,83,5/1/2014,83,$26.00 ,5,-,,
170000,069445ST,ROSA-CL-JOSEPH'S COAT,ROS,+,3,-,-,3,3,-,5/1/2014,-,$26.00 ,5,-,,
170000,075415ST,ROSA-CL-SKY'S THE LIMIT TM PAF,ROS,+,5,5,-,-,-,421,5/1/2014,470,$26.00 ,5,-,,
170000,058915ST,ROSA-CL-WILLIAM BAFFIN,ROS,+,11,-,-,11,11,1,5/1/2014,1,$26.00 ,10,-,,
550000,062691,ROSMARINUS BLUE SPIRES,EVS,+,87,10,-,77,77,280,4/1/2014,"1,310",$6.75 ,45,-,,
550000,06269UT,ROSMARINUS BLUE SPIRES,EVS,+,17,17,-,-,-,-,4/1/2014,485,$3.75 ,16,-,,
160000,070281,ROSMARINUS OFF TUSCAN BLUE,EVS,+,20,-,-,20,20,51,5/1/2014,51,$6.75 ,-,-,,
170000,070281,ROSMARINUS OFF TUSCAN BLUE,EVS,+,28,28,-,-,-,-,3/15/2014,454,$6.75 ,10,-,,
550000,070281,ROSMARINUS OFF TUSCAN BLUE,EVS,+,31,31,-,-,-,-,4/15/2014,156,$6.75 ,-,-,,
160000,070282,ROSMARINUS OFF TUSCAN BLUE,EVS,+,20,15,-,5,5,-,5/1/2014,-,$14.75 ,20,-,,
170000,070282,ROSMARINUS OFF TUSCAN BLUE,EVS,+,84,68,-,16,16,-,,-,$14.75 ,40,-,,
170000,070282PY,ROSMARINUS OFF TUSCAN BLUE,EVS,+,28,28,-,-,-,-,4/15/2014,-,$25.00 ,24,-,,
170000,070285,ROSMARINUS OFF TUSCAN BLUE,EVS,+,18,-,-,18,-,-,4/1/2014,-,$20.25 ,15,-,,
170000,070285PY,ROSMARINUS OFF TUSCAN BLUE,EVS,+,17,11,-,6,-,-,5/15/2014,-,$38.50 ,52,-,,
170000,07028EPT,ROSMARINUS OFF TUSCAN BLUE,EVS,+,50,30,-,20,-,-,4/15/2014,-,$15.50 ,32,-,,
170000,07028EST,ROSMARINUS OFF TUSCAN BLUE,EVS,+,21,20,-,1,-,-,3/15/2014,59,$15.50 ,22,-,,
170000,041361,ROSMARINUS ROMAN BTY PP18192,EVS,+,81,67,-,14,14,-,4/1/2014,-,$6.75 ,76,-,,
550000,041361,ROSMARINUS ROMAN BTY PP18192,EVS,+,12,10,-,2,-,-,4/1/2014,4,$6.75 ,10,-,,
550000,04136UT,ROSMARINUS ROMAN BTY PP18192,EVS,+,25,-,-,25,-,-,4/1/2014,-,$3.75 ,-,-,,
170000,070331,RUBUS BLACK SATIN BLACKBERRY,DCS,+,20,10,-,10,10,584,4/1/2014,584,$9.00 ,10,-,,
160000,070331S,RUBUS BLACK SATIN BLACKBERRY,DCS,+,10,-,-,10,10,181,,181,$10.00 ,-,-,,
170000,070335,RUBUS BLACK SATIN BLACKBERRY,DCS,+,6,6,-,-,-,87,,87,$26.25 ,6,-,,
170000,070341,RUBUS CANBY RED RASPBERRY,DCS,+,16,7,-,9,9,"2,475",4/1/2014,"2,475",$9.00 ,10,-,,
160000,070341S,RUBUS CANBY RED RASPBERRY,DCS,+,18,-,-,18,18,88,,88,$10.00 ,-,-,,
170000,070041,RUBUS HERITAGE RASPBERRY,DCS,+,16,10,-,6,6,"1,244",4/1/2014,"1,244",$9.00 ,10,-,,
170000,067842,RUBUS IDEAUS FALL GOLD RASPBRY,DCS,+,6,-,-,6,6,-,,-,$15.50 ,-,-,,
170000,070061,RUBUS INDIAN SUMMER RASPBERRY,DCS,+,17,-,-,17,17,157,4/1/2014,157,$9.00 ,-,-,,
170000,079382,RUBUS RSPBRY SHRTCKE TM P22141,DCS,+,250,32,-,218,218,"7,179",4/1/2014,"14,894",$15.50 ,114,-,,
170000,070081,RUBUS WILLAMETTE RASPBERRY,DCS,+,7,-,-,7,7,"1,699",4/1/2014,"1,699",$9.00 ,-,-,,
550000,071011,RUDBECKIA FULGIDA GOLDSTURM,PRN,+,115,-,-,115,115,"1,688",4/1/2014,"1,688",$4.75 ,-,-,,
550000,07101UT,RUDBECKIA FULGIDA GOLDSTURM,PRN,+,37,-,-,37,-,-,4/1/2014,-,$2.95 ,-,-,,
550000,011691,RUDBECKIA HIR INDIAN SUMMER,PRN,+,30,-,-,30,-,-,4/1/2014,-,$4.75 ,-,-,,
160000,057471,RUDBECKIA HIR TIGER EYE,PRN,+,10,-,-,10,10,-,6/1/2014,-,$4.75 ,-,-,,
160000,070611,SALIX INTEGRA HAKURO NISHIKI,DCS,+,30,-,-,30,30,"2,812",,"2,812",$6.50 ,-,-,,
160000,070612,SALIX INTEGRA HAKURO NISHIKI,DCS,+,69,20,-,49,49,"1,776",,"1,776",$13.75 ,60,-,,
160000,070615,SALIX INTEGRA HAKURO NISHIKI,DCS,+,70,-,-,70,70,"2,220",,"2,220",$20.25 ,20,-,,
550000,070615,SALIX INTEGRA HAKURO NISHIKI,DCS,+,36,-,-,36,36,297,4/1/2014,387,$20.25 ,-,-,,
550000,037747,SALIX MAT TORTUOSA,TRE,+,2,-,-,2,2,29,4/15/2014,29,$45.00 ,-,-,,
160000,086705,SALIX PURPUREA CANYON BLUE,DCS,+,5,-,-,5,5,22,,22,$20.00 ,-,-,,
550000,034921,SALVIA GAUR BLACK & BLUE,PRN,+,25,10,-,15,-,-,4/1/2014,47,$4.75 ,10,-,,
170000,070481,SALVIA GREGGII FURMAN'S RED,PRN,+,10,-,-,10,-,-,3/15/2014,-,$4.75 ,-,-,,
550000,011761,SALVIA X SYL BLUE HILL,PRN,+,10,-,-,10,-,-,4/1/2014,-,$4.75 ,-,-,,
550000,070261,SALVIA X SYL MAY NIGHT,PRN,+,10,-,-,10,-,-,4/1/2014,123,$4.75 ,-,-,,
160000,035942S,SAMBUCUS BLACK LACE TM PP15575,DCS,+,19,-,-,19,-,-,4/1/2014,-,$17.00 ,-,-,,
160000,070501,SARCOCOCCA HUMILIS,EVS,+,85,30,-,55,55,-,,-,$8.00 ,40,-,,
550000,070971,SCABIOSA COL BUTTERFLY BLUE,PRN,+,30,-,-,30,-,-,4/1/2014,-,$4.75 ,-,-,,
550000,07097UT,SCABIOSA COL BUTTERFLY BLUE,PRN,+,40,-,-,40,-,-,4/1/2014,-,$2.95 ,16,-,,
550000,07166UT,SCABIOSA COL PINK MIST,PRN,+,14,-,-,14,-,-,4/1/2014,9,$2.95 ,16,-,,
160000,071025,SCHIZOPHRAGMA HYD MOONLIGHT,VIN,+,10,-,-,10,10,-,,-,$27.00 ,5,-,,
550000,07094UT,SEDUM BRONZE CARPET,CAC,+,17,16,-,1,-,-,4/1/2014,434,$2.95 ,16,-,,
170000,065021,SEDUM DASYPHYLLUM MAJOR,CAC,+,10,-,-,10,10,-,,-,$5.00 ,-,-,,
170000,011811,SEDUM FROSTY MORN,CAC,+,4,-,-,4,4,-,4/1/2014,-,$5.00 ,-,-,,
550000,01182UT,SEDUM JOHN CREECH,CAC,+,26,16,-,10,-,-,4/1/2014,-,$2.95 ,16,-,,
550000,06507UT,SEDUM KAMTSCHATICUM,CAC,+,16,-,-,16,-,-,3/15/2014,215,$2.95 ,-,-,,
170000,074381,SEDUM KAMTSCHATICUM VARIEGATUM,CAC,+,9,9,-,-,-,-,4/1/2014,-,$5.00 ,10,-,,
160000,048261,SEDUM OREGANUM,CAC,+,10,-,-,10,10,526,,526,$5.00 ,-,-,,
170000,065241,SEDUM PACHYCLADOS,CAC,+,1,-,-,1,-,-,4/1/2014,14,$5.00 ,-,-,,
170000,063671,SEDUM RUBROTINCTUM AURORA,CAC,+,10,10,-,-,-,295,,295,$5.00 ,10,-,,
170000,063681,SEDUM SIEBOLDII,CAC,+,5,-,-,5,-,-,4/1/2014,9,$5.00 ,-,-,,
550000,06368UT,SEDUM SIEBOLDII,CAC,+,6,-,-,6,-,-,5/1/2014,-,$2.95 ,16,-,,
160000,034281,SEDUM SPATH CAPE BLANCO,CAC,+,10,-,-,10,10,1,4/1/2014,1,$5.00 ,-,-,,
550000,07073UT,SEDUM TRICOLOR,CAC,+,41,16,-,25,25,71,4/1/2014,71,$2.95 ,16,-,,
550000,025041,SEDUM X AUTUMN FIRE,CAC,+,9,-,-,9,9,-,4/1/2014,-,$5.00 ,-,-,,
550000,070741,SEDUM X AUTUMN JOY,CAC,+,16,-,-,16,16,"2,030",5/15/2014,"2,030",$5.00 ,-,-,,
550000,06559UT,SEMPERVIVUM BLACK,CAC,+,26,-,-,26,-,-,4/1/2014,-,$2.95 ,16,-,,
550000,06560UT,SEMPERVIVUM GREEN WHEEL,CAC,+,15,-,-,15,-,-,4/1/2014,-,$2.95 ,16,-,,
550000,06561UT,SEMPERVIVUM KREBS DES ROSE,CAC,+,17,-,-,17,-,-,4/1/2014,-,$2.95 ,16,-,,
170000,070011,SEMPERVIVUM SILVER KING,CAC,+,10,10,-,-,-,95,4/1/2014,95,$6.00 ,10,-,,
170000,068681,SENECIO MANDRALISCAE,CAC,+,10,-,-,10,10,-,,-,$6.00 ,-,-,,
170000,070231,SENECIO SERPENS,CAC,+,10,-,-,10,10,51,4/1/2014,51,$6.25 ,-,-,,
160000,071051,SKIMMIA JAPONICA-FEMALE,EVS,+,179,50,-,129,129,-,4/15/2014,-,$7.50 ,115,-,,
160000,071052,SKIMMIA JAPONICA-FEMALE,EVS,+,194,50,-,144,144,-,4/15/2014,-,$17.25 ,101,-,,
160000,071061,SKIMMIA JAPONICA-MALE,EVS,+,71,50,-,21,21,-,,-,$7.50 ,25,-,,
160000,071062,SKIMMIA JAPONICA-MALE,EVS,+,224,45,-,179,179,-,,-,$17.25 ,70,-,,
